# wavelength_angstroms eazyspectemp00 eazyspectemp01 eazyspectemp02 eazyspectemp03 eazyspectemp04 eazyspectemp05 eazyspectemp06 eazyspectemp07 eazyspectemp08 eazyspectemp09 eazyspectemp10 eazyspectemp11 eazyspectemp12
6966.921 0.0002654005 0.0002071633 0.0002220657 0.0002192099 0.0001538373 0.0001781523 0.0001694935 0.0001243346 0.0001421472 0.0001315533 0.0001002867 0.0001037059 5.218362e-05
6967.821 0.0002645329 0.0002063941 0.0002215283 0.0002184692 0.0001532763 0.0001774574 0.0001687836 0.0001238931 0.0001414905 0.0001308581 9.994531e-05 0.0001033069 5.197112e-05
6968.721 0.0002654757 0.0002073543 0.0002222222 0.0002190992 0.0001540538 0.0001782495 0.0001698348 0.0001245595 0.0001425981 0.0001320383 0.0001004986 0.0001039945 5.239608e-05
6969.622 0.0002669965 0.0002088691 0.0002231282 0.0002204027 0.0001552353 0.0001796569 0.0001714469 0.0001255447 0.0001442436 0.0001337991 0.000101302 0.0001050208 5.300984e-05
6970.522 0.0002674744 0.0002092841 0.0002235001 0.000220792 0.0001555487 0.0001800894 0.0001719328 0.0001258264 0.0001447211 0.0001343167 0.0001015461 0.0001053535 5.319835e-05
6971.422 0.00026656 0.0002082533 0.0002232074 0.0002203878 0.0001547194 0.0001793495 0.000171078 0.0001251732 0.000143779 0.0001333657 0.0001010548 0.0001048176 5.287035e-05
6972.323 0.000264841 0.0002065735 0.0002220418 0.0002193702 0.0001534187 0.0001781061 0.0001695987 0.0001241307 0.0001422542 0.0001317929 0.0001002408 0.0001038785 5.233362e-05
6973.223 0.0002640891 0.0002059941 0.0002211151 0.0002187779 0.000153007 0.0001776668 0.0001690715 0.0001237986 0.0001417867 0.0001312798 9.997312e-05 0.0001035489 5.217725e-05
6974.123 0.0002652132 0.000207312 0.0002213326 0.0002192743 0.0001540612 0.0001786303 0.0001700949 0.0001246455 0.0001429308 0.0001324665 0.0001006334 0.0001042336 5.259805e-05
6975.023 0.0002659978 0.0002082581 0.0002215306 0.0002189743 0.0001548028 0.0001791998 0.0001707559 0.0001252371 0.0001438544 0.0001334584 0.0001010956 0.0001047969 5.294431e-05
6975.923 0.0002648814 0.0002071827 0.000220831 0.0002176144 0.0001539879 0.0001782603 0.0001696759 0.0001245788 0.0001429609 0.0001325456 0.0001005759 0.0001042501 5.264406e-05
6976.824 0.0002630342 0.0002053304 0.0002198712 0.000216626 0.000152591 0.0001766979 0.0001678526 0.0001234485 0.0001409568 0.0001305342 9.967596e-05 0.0001030206 5.194327e-05
6977.724 0.0002613511 0.0002036884 0.0002190123 0.0002159703 0.000151357 0.0001751383 0.0001661602 0.0001224328 0.0001387716 0.0001283839 9.884451e-05 0.0001016623 5.115685e-05
6978.624 0.0002589368 0.000201405 0.0002173528 0.0002145259 0.0001495986 0.000173045 0.0001638012 0.0001209823 0.0001358336 0.0001253706 9.76577e-05 9.986283e-05 5.00723e-05
6979.525 0.0002552394 0.0001978109 0.0002148407 0.0002133413 0.0001467737 0.0001704583 0.0001605799 0.0001186818 0.0001318866 0.0001212384 9.582592e-05 9.747849e-05 4.861727e-05
6980.425 0.0002528395 0.000195452 0.000213336 0.0002133989 0.0001449174 0.0001690854 0.000158708 0.0001171898 0.0001296588 0.0001188992 9.466635e-05 9.613215e-05 4.780835e-05
6981.325 0.0002548285 0.0001973506 0.000214678 0.0002150207 0.0001464166 0.0001708991 0.0001608058 0.0001184433 0.000132127 0.0001214033 9.569314e-05 9.764167e-05 4.873488e-05
6982.225 0.0002593753 0.0002016141 0.0002178966 0.0002179256 0.0001497545 0.0001746607 0.0001652513 0.0001212071 0.0001371862 0.0001265514 9.793174e-05 0.0001007576 5.062122e-05
6983.126 0.0002627131 0.0002047553 0.0002204583 0.0002198787 0.0001522033 0.0001773572 0.0001685484 0.0001232305 0.0001409389 0.0001303952 9.958076e-05 0.0001030876 5.202924e-05
6984.026 0.0002644803 0.0002065547 0.0002217769 0.0002205469 0.0001536062 0.0001786872 0.0001702473 0.000124372 0.0001428424 0.0001323698 0.000100509 0.0001043152 5.275e-05
6984.926 0.0002655447 0.0002076151 0.0002224794 0.0002214414 0.0001544312 0.0001796512 0.000171254 0.0001250562 0.000143894 0.00013347 0.0001010689 0.0001050045 5.315237e-05
6985.826 0.0002657284 0.0002078376 0.0002226411 0.000221884 0.0001546323 0.0001799239 0.0001715014 0.0001252391 0.0001442949 0.0001339555 0.0001012192 0.0001052145 5.332111e-05
6986.726 0.0002652501 0.0002075705 0.0002224186 0.0002214991 0.0001544747 0.0001795357 0.0001712013 0.0001250963 0.0001441548 0.0001338867 0.0001010938 0.0001050709 5.329683e-05
6987.627 0.0002647793 0.0002071795 0.0002222356 0.0002207527 0.0001542097 0.0001789982 0.0001708213 0.0001248661 0.0001438153 0.000133531 0.0001008991 0.0001048419 5.319565e-05
6988.527 0.0002644958 0.0002068043 0.000222094 0.0002202496 0.0001539164 0.0001786087 0.0001704593 0.000124639 0.0001433687 0.0001330422 0.0001007216 0.0001045883 5.30377e-05
6989.427 0.0002639006 0.0002061412 0.0002216672 0.0002202785 0.0001533694 0.000178258 0.0001698775 0.0001242371 0.0001424757 0.0001320989 0.0001004234 0.0001040957 5.270043e-05
6990.327 0.000262601 0.0002048859 0.0002207361 0.000219495 0.0001523586 0.0001774669 0.0001689049 0.0001234508 0.0001411767 0.0001307072 9.983098e-05 0.0001033776 5.222591e-05
6991.227 0.0002615164 0.0002038734 0.0002198654 0.0002183829 0.0001515471 0.0001769367 0.0001683866 0.0001227964 0.000140591 0.0001300383 9.93416e-05 0.0001030771 5.204254e-05
6992.128 0.0002621768 0.0002044543 0.0002203294 0.0002192265 0.0001520202 0.0001777352 0.0001693099 0.0001231892 0.0001415464 0.000131012 9.966219e-05 0.0001036685 5.243041e-05
6993.028 0.0002641186 0.0002062767 0.0002218575 0.0002215919 0.0001534897 0.000179278 0.0001709458 0.0001243922 0.000143233 0.0001328048 0.0001006086 0.0001046823 5.306796e-05
6993.928 0.0002653528 0.0002075194 0.0002227955 0.0002227895 0.0001544879 0.0001801358 0.0001718697 0.0001251973 0.0001442481 0.0001339243 0.000101245 0.0001053013 5.345429e-05
6994.828 0.0002650508 0.0002073438 0.0002224615 0.0002216562 0.0001543541 0.0001797016 0.0001715784 0.0001250781 0.0001440653 0.000133759 0.0001011569 0.0001052073 5.340124e-05
6995.729 0.0002638705 0.0002063052 0.0002214436 0.0002203409 0.0001535645 0.0001788235 0.0001706826 0.0001244448 0.000143154 0.0001327723 0.0001006621 0.0001046725 5.30827e-05
6996.629 0.0002633171 0.0002058273 0.0002207999 0.0002198412 0.0001532423 0.0001785857 0.0001702354 0.000124211 0.0001427185 0.0001322699 0.000100483 0.0001044368 5.294443e-05
6997.529 0.000263911 0.0002064519 0.0002212703 0.0002196954 0.0001537617 0.0001789288 0.000170561 0.0001246323 0.0001431294 0.0001326895 0.000100817 0.0001047477 5.311579e-05
6998.43 0.0002646395 0.0002071077 0.0002222421 0.0002210563 0.000154273 0.0001794867 0.000171213 0.0001250257 0.0001435913 0.0001332073 0.0001011285 0.0001050734 5.329942e-05
6999.33 0.0002642709 0.0002067604 0.0002219883 0.0002209734 0.0001540012 0.0001790465 0.0001708102 0.000124816 0.000143273 0.0001329831 0.0001009715 0.0001048411 5.319557e-05
7000.23 0.0002620959 0.0002048236 0.0002201681 0.0002181839 0.000152515 0.0001769801 0.000168678 0.0001236085 0.0001414104 0.0001312078 0.0001000056 0.0001036063 5.253708e-05
7001.131 0.0002593959 0.0002023421 0.0002182988 0.0002161393 0.000150625 0.0001748823 0.0001663162 0.0001220577 0.0001388034 0.0001285649 9.876027e-05 0.0001019853 5.160488e-05
7002.031 0.0002588007 0.0002017211 0.0002180338 0.000216313 0.0001501979 0.0001745642 0.0001658607 0.0001217147 0.0001379807 0.0001276147 9.848478e-05 0.0001015304 5.131347e-05
7002.931 0.000260574 0.0002035026 0.0002188743 0.0002165383 0.0001516356 0.0001757715 0.0001672557 0.0001228955 0.0001397847 0.0001293731 9.942596e-05 0.0001026651 5.198293e-05
7003.831 0.0002624122 0.0002055124 0.0002194964 0.0002164847 0.000153238 0.0001769249 0.0001686958 0.0001241897 0.00014189 0.0001315848 0.0001004446 0.0001039066 5.276617e-05
7004.731 0.0002622586 0.0002054984 0.0002192734 0.0002166559 0.000153225 0.0001767484 0.0001685174 0.0001241584 0.0001417139 0.0001315436 0.0001004086 0.0001037365 5.271833e-05
7005.632 0.0002601407 0.0002034351 0.0002180134 0.0002155737 0.0001515781 0.0001752288 0.0001667944 0.0001228268 0.0001397139 0.0001296208 9.936461e-05 0.0001024676 5.201161e-05
7006.532 0.0002584713 0.0002018235 0.0002168625 0.0002140287 0.0001503064 0.000173959 0.0001653246 0.0001218059 0.0001382494 0.0001282068 9.857498e-05 0.0001015634 5.150933e-05
7007.432 0.0002583222 0.00020173 0.0002167336 0.0002137476 0.0001502709 0.0001738375 0.0001651242 0.0001217848 0.0001380855 0.000128071 9.856203e-05 0.0001015027 5.147906e-05
7008.332 0.000259098 0.0002024173 0.000217597 0.0002151392 0.0001508551 0.0001746425 0.0001660352 0.0001222729 0.0001386979 0.0001286177 9.894812e-05 0.000101931 5.171534e-05
7009.232 0.0002602846 0.0002034139 0.0002188259 0.000217463 0.0001516392 0.0001759679 0.0001674309 0.0001229406 0.0001397928 0.0001295945 9.950016e-05 0.0001026738 5.212118e-05
7010.133 0.0002615213 0.00020451 0.0002197667 0.0002191255 0.0001524709 0.0001772104 0.0001687486 0.0001236623 0.0001411304 0.000130919 0.0001001145 0.000103567 5.262424e-05
7011.033 0.0002621818 0.0002052312 0.0002199802 0.0002196285 0.000153031 0.0001779119 0.0001694577 0.0001241348 0.0001419521 0.0001317729 0.0001005043 0.0001041146 5.294162e-05
7011.933 0.0002617425 0.0002049613 0.0002193087 0.0002189585 0.0001528337 0.0001776792 0.0001689708 0.0001239783 0.0001415659 0.0001313568 0.000100378 0.0001039078 5.281255e-05
7012.833 0.0002609126 0.0002043044 0.0002185551 0.0002176735 0.0001523579 0.0001769313 0.0001680544 0.0001235856 0.0001407505 0.0001305388 0.0001000659 0.0001034224 5.253672e-05
7013.734 0.0002607629 0.0002043064 0.000218611 0.0002162708 0.0001524084 0.0001763909 0.0001678226 0.000123614 0.0001407783 0.0001306594 0.0001000923 0.0001034151 5.258465e-05
7014.634 0.0002614044 0.0002049192 0.0002193652 0.0002159448 0.0001529199 0.0001765316 0.000168425 0.0001240382 0.0001415579 0.0001315158 0.0001004312 0.0001038691 5.289778e-05
7015.534 0.0002615759 0.0002047964 0.0002198618 0.0002164208 0.0001528141 0.0001765773 0.0001685997 0.0001239943 0.0001414767 0.0001314087 0.0001004056 0.0001038534 5.286909e-05
7016.434 0.0002592047 0.0002023036 0.0002184317 0.0002159991 0.0001508277 0.0001749905 0.0001663701 0.0001224036 0.0001387083 0.0001285771 9.91485e-05 0.0001022032 5.183616e-05
7017.335 0.0002547215 0.0001980872 0.0002151696 0.0002129716 0.0001475308 0.0001714391 0.0001618066 0.0001197024 0.00013387 0.0001236834 9.699105e-05 9.924518e-05 5.004732e-05
7018.235 0.0002520185 0.0001958886 0.0002126832 0.0002093877 0.0001459122 0.0001689013 0.0001590033 0.0001183486 0.0001313488 0.0001211779 9.588422e-05 9.761898e-05 4.91406e-05
7019.135 0.0002543946 0.0001984569 0.0002140991 0.000210456 0.0001480205 0.0001707351 0.0001615143 0.0001200573 0.0001342395 0.0001241797 9.723394e-05 9.932322e-05 5.025461e-05
7020.035 0.0002592297 0.0002030431 0.0002177895 0.0002145453 0.0001516055 0.0001748915 0.0001663058 0.0001230105 0.0001394583 0.0001294797 9.962575e-05 0.0001025763 5.221924e-05
7020.936 0.0002622928 0.0002058247 0.0002201292 0.0002172097 0.0001537468 0.0001777263 0.0001694247 0.0001248105 0.0001428966 0.0001329251 0.00010111 0.0001047608 5.350984e-05
7021.836 0.0002632175 0.0002065763 0.0002209503 0.0002184878 0.0001543195 0.0001787843 0.0001707218 0.0001253217 0.0001442376 0.0001342682 0.0001015545 0.0001056039 5.402225e-05
7022.736 0.0002630594 0.0002064415 0.0002207632 0.0002183992 0.0001542202 0.0001786873 0.0001706969 0.0001252442 0.0001441664 0.0001342279 0.0001014987 0.0001055529 5.400568e-05
7023.637 0.0002615419 0.0002051099 0.0002195214 0.000217133 0.0001532011 0.000177339 0.000168971 0.0001243886 0.0001422673 0.0001323117 0.0001007901 0.0001043753 5.330069e-05
7024.537 0.0002585995 0.0002022369 0.0002177579 0.0002164147 0.0001509771 0.0001751036 0.0001660926 0.0001225556 0.000138816 0.0001287714 9.930206e-05 0.0001022325 5.201879e-05
7025.437 0.0002560097 0.0001996046 0.0002163166 0.0002160162 0.0001489385 0.0001732431 0.0001637624 0.0001209077 0.000136035 0.0001258829 9.799616e-05 0.0001005147 5.09997e-05
7026.337 0.0002557302 0.0001992464 0.0002163402 0.0002171629 0.0001486971 0.0001733879 0.0001638266 0.0001207416 0.0001359339 0.0001257628 9.788208e-05 0.0001004474 5.098688e-05
7027.237 0.0002575621 0.000200892 0.0002179496 0.0002196202 0.0001499937 0.0001751973 0.0001658586 0.0001218253 0.0001380121 0.0001279132 9.876873e-05 0.0001017436 5.178685e-05
7028.138 0.0002591268 0.0002024309 0.0002188066 0.0002196373 0.000151163 0.0001764575 0.0001673533 0.0001228079 0.0001399755 0.0001299617 9.958376e-05 0.0001029828 5.254627e-05
7029.038 0.0002593157 0.0002028163 0.0002182328 0.0002173291 0.0001514215 0.0001764368 0.0001675266 0.0001230429 0.0001407492 0.0001308294 9.980406e-05 0.0001034671 5.286344e-05
7029.938 0.0002592835 0.0002027662 0.0002182426 0.0002166539 0.0001513862 0.0001762653 0.000167602 0.000123037 0.0001410094 0.0001312054 9.981726e-05 0.0001036093 5.298383e-05
7030.838 0.0002598214 0.0002031025 0.0002192016 0.0002183228 0.0001517134 0.0001766805 0.0001681841 0.0001233184 0.0001413175 0.0001315716 0.0001000309 0.0001037821 5.310904e-05
7031.738 0.0002603481 0.0002036184 0.0002198545 0.0002196142 0.0001521657 0.0001771894 0.0001688016 0.0001236752 0.0001417228 0.0001319646 0.0001003044 0.0001040318 5.326495e-05
7032.639 0.0002604737 0.0002038929 0.0002198432 0.0002188092 0.000152388 0.0001771641 0.0001688597 0.0001238459 0.0001418793 0.0001320285 0.0001004469 0.0001041667 5.333172e-05
7033.539 0.000259937 0.0002034995 0.0002191803 0.0002172621 0.000152063 0.0001767094 0.0001682707 0.0001235872 0.000141505 0.0001315445 0.0001002616 0.0001039855 5.32086e-05
7034.439 0.0002592063 0.0002029171 0.0002182633 0.0002162309 0.0001515886 0.0001762714 0.000167599 0.0001232064 0.0001410522 0.0001310917 9.997903e-05 0.0001037362 5.306699e-05
7035.339 0.0002589209 0.0002027842 0.0002177204 0.000215536 0.0001515072 0.0001758683 0.0001670955 0.0001231413 0.0001407416 0.0001309085 9.992603e-05 0.0001035356 5.297678e-05
7036.24 0.0002591459 0.0002030005 0.0002181161 0.0002158096 0.0001517378 0.0001755755 0.0001668603 0.0001233225 0.0001405552 0.000130852 0.0001000482 0.0001033604 5.292213e-05
7037.14 0.0002600639 0.0002036759 0.0002193389 0.000217292 0.0001523019 0.000176106 0.0001676029 0.0001238009 0.0001411573 0.0001315191 0.0001004199 0.0001036729 5.315072e-05
7038.04 0.0002603401 0.0002038151 0.0002197432 0.0002178732 0.0001523717 0.0001765803 0.0001682217 0.0001238835 0.0001415621 0.0001318692 0.0001005017 0.0001039347 5.32926e-05
7038.94 0.0002580933 0.0002016292 0.0002180318 0.0002164598 0.0001506003 0.0001752094 0.0001664744 0.0001224547 0.0001394275 0.0001295405 9.939325e-05 0.0001027144 5.249276e-05
7039.841 0.0002548174 0.0001985737 0.0002155532 0.0002140609 0.0001482167 0.0001727868 0.0001635423 0.0001205181 0.0001362097 0.0001261142 9.786715e-05 0.0001008036 5.130987e-05
7040.741 0.0002549077 0.0001987711 0.0002157435 0.0002138473 0.0001484451 0.0001727779 0.0001636553 0.0001207095 0.0001364897 0.0001263609 9.802412e-05 0.0001009846 5.144812e-05
7041.641 0.000259004 0.000202657 0.0002190371 0.0002176859 0.0001515508 0.0001761908 0.0001676221 0.0001232562 0.0001408125 0.0001308311 0.0001000685 0.0001036542 5.309958e-05
7042.542 0.0002632972 0.000206761 0.0002224262 0.0002225183 0.0001548027 0.0001800122 0.0001719305 0.0001259033 0.000145208 0.0001354195 0.000102184 0.000106381 5.476801e-05
7043.442 0.0002651472 0.0002086599 0.0002240058 0.0002246951 0.0001563126 0.0001817002 0.0001739763 0.0001270892 0.0001472907 0.0001376362 0.0001031162 0.0001076486 5.556191e-05
7044.342 0.0002651444 0.0002087928 0.0002239062 0.0002239595 0.000156435 0.000181617 0.000173816 0.0001271651 0.0001473656 0.000137716 0.0001031728 0.0001077151 5.560103e-05
7045.242 0.0002636855 0.0002075637 0.0002223104 0.0002208968 0.000155485 0.0001802236 0.0001720648 0.0001264182 0.0001458587 0.000136093 0.0001025966 0.0001068694 5.505135e-05
7046.143 0.000261414 0.000205407 0.0002205852 0.0002191602 0.0001538162 0.0001785113 0.0001699886 0.0001250959 0.0001435476 0.0001336476 0.0001015634 0.0001054975 5.421436e-05
7047.043 0.000260248 0.0002041164 0.0002202077 0.0002200449 0.0001528581 0.0001778483 0.0001690716 0.0001243349 0.0001423633 0.0001324397 0.0001009583 0.0001047389 5.38048e-05
7047.943 0.0002610034 0.0002048278 0.0002208841 0.0002208466 0.0001534573 0.0001784467 0.0001697114 0.0001248393 0.0001432857 0.0001334503 0.0001013609 0.0001052446 5.416996e-05
7048.843 0.0002626835 0.0002065784 0.00022187 0.0002205808 0.0001548395 0.0001794386 0.0001710414 0.0001259854 0.0001451545 0.000135406 0.0001022894 0.0001063662 5.487478e-05
7049.743 0.0002641173 0.0002080508 0.0002226007 0.0002200082 0.000156 0.0001801135 0.0001720528 0.0001269436 0.0001465891 0.0001368789 0.00010306 0.0001072466 5.54087e-05
7050.644 0.000264075 0.0002084924 0.0002210171 0.0002103603 0.0001563449 0.0001779362 0.0001707655 0.0001272235 0.0001469594 0.0001372464 0.0001032898 0.0001074922 5.554884e-05
7051.544 0.0002613662 0.0002078439 0.0002174903 0.0002004095 0.000155815 0.0001751915 0.0001684056 0.0001268009 0.0001462964 0.000136564 0.0001029724 0.0001071128 5.531135e-05
7052.444 0.0002616548 0.0002062353 0.0002187456 0.0002058009 0.000154539 0.0001755689 0.0001682815 0.0001257984 0.000144669 0.0001348978 0.0001021883 0.0001061425 5.471147e-05
7053.344 0.0002594219 0.0002032376 0.000219471 0.0002180832 0.0001521902 0.0001768656 0.0001679442 0.0001239321 0.0001414878 0.0001315534 0.0001007071 0.0001042473 5.351811e-05
7054.244 0.0002557896 0.0001994073 0.0002176675 0.0002188003 0.0001491713 0.000174762 0.0001649785 0.0001215039 0.0001372309 0.0001269295 9.878315e-05 0.0001017606 5.190682e-05
7055.145 0.0002531675 0.0001967611 0.0002157683 0.0002171689 0.000147007 0.0001731316 0.0001628323 0.0001197872 0.0001343309 0.0001236311 9.745103e-05 0.000100188 5.080576e-05
7056.045 0.0002529771 0.000196552 0.0002152979 0.0002172783 0.0001467367 0.0001735895 0.0001630321 0.0001196038 0.0001341424 0.0001232477 9.734732e-05 0.000100265 5.074322e-05
7056.945 0.0002546423 0.0001983347 0.0002161579 0.0002178087 0.0001481328 0.0001749441 0.0001645506 0.0001207273 0.0001358923 0.0001250346 9.824827e-05 0.0001013933 5.142405e-05
7057.846 0.0002570237 0.0002008177 0.0002178802 0.0002185945 0.000150169 0.0001762987 0.0001664386 0.0001223469 0.0001382218 0.0001275071 9.950785e-05 0.0001027595 5.232029e-05
7058.746 0.000258692 0.0002024644 0.0002193546 0.0002199392 0.0001515362 0.0001773821 0.0001679166 0.0001234513 0.0001398026 0.0001292018 0.0001003659 0.0001036712 5.292897e-05
7059.646 0.0002585607 0.0002022756 0.0002193939 0.0002202502 0.0001514014 0.000177376 0.0001678699 0.0001233619 0.0001396584 0.0001290735 0.0001003014 0.0001035892 5.288852e-05
7060.546 0.0002564485 0.0002003025 0.000217427 0.000218335 0.0001498393 0.0001758356 0.0001658948 0.0001220884 0.000137646 0.0001269734 9.92944e-05 0.0001024031 5.215339e-05
7061.447 0.0002540162 0.0001979625 0.0002155357 0.0002173747 0.0001480002 0.0001741656 0.0001637312 0.000120587 0.0001350937 0.0001242445 9.810555e-05 0.0001008968 5.121065e-05
7062.347 0.0002533621 0.0001972005 0.0002153015 0.000217048 0.0001474151 0.0001734971 0.0001629811 0.0001201348 0.0001341432 0.0001231773 9.775713e-05 0.0001003492 5.085906e-05
7063.247 0.0002542374 0.0001979186 0.0002161875 0.0002172825 0.0001479759 0.0001740421 0.0001637473 0.000120631 0.0001350606 0.0001241576 9.816862e-05 0.000100902 5.121059e-05
7064.148 0.0002555286 0.0001992204 0.0002168326 0.0002173647 0.0001488678 0.000174776 0.000164676 0.0001212495 0.000136224 0.0001254301 9.863028e-05 0.0001016174 5.166488e-05
7065.048 0.0002677828 0.0002117183 0.0002207935 0.0002182612 0.0001568848 0.0001771537 0.0001656599 0.0001252849 0.0001373499 0.0001265274 0.0001008196 0.0001025224 5.209024e-05
7065.948 0.0003342212 0.0002794425 0.0002429035 0.0002200937 0.000200336 0.0001863624 0.0001669787 0.0001465716 0.0001389356 0.0001276914 0.0001118299 0.0001044736 5.258699e-05
7066.848 0.0004342299 0.0003816485 0.0002756828 0.0002191673 0.0002658027 0.0001981814 0.0001669022 0.0001782788 0.0001396558 0.0001277496 0.000127951 0.0001063224 5.269028e-05
7067.748 0.0004029943 0.0003496662 0.000264989 0.0002174338 0.0002448597 0.0001927984 0.0001650744 0.0001674417 0.0001377433 0.0001260835 0.0001219854 0.0001046377 5.203883e-05
7068.649 0.0002969016 0.0002412701 0.0002295842 0.0002166918 0.0001750462 0.0001781574 0.0001626092 0.0001329026 0.0001343654 0.0001234416 0.0001039052 0.0001009895 5.097588e-05
7069.549 0.0002547867 0.0001987683 0.0002147593 0.0002156389 0.0001479151 0.0001716459 0.0001602814 0.0001195295 0.0001315606 0.0001208727 9.687189e-05 9.868316e-05 5.001299e-05
7070.449 0.0002501166 0.0001945523 0.0002125939 0.0002146159 0.0001455114 0.0001708252 0.0001596478 0.0001185763 0.0001310851 0.0001203916 9.649593e-05 9.837681e-05 4.986189e-05
7071.349 0.0002523393 0.0001969921 0.00021384 0.000215256 0.0001475058 0.000172553 0.0001617227 0.0001202378 0.0001336698 0.0001230581 9.784133e-05 9.999542e-05 5.085542e-05
7072.249 0.0002552505 0.0001999618 0.0002155795 0.0002157826 0.000149851 0.000174511 0.0001643253 0.0001221676 0.0001369534 0.0001265189 9.939265e-05 0.0001019799 5.210253e-05
7073.15 0.0002565958 0.0002012624 0.0002166856 0.000216475 0.0001508958 0.0001752936 0.0001655051 0.0001230297 0.0001384001 0.0001281073 0.0001000786 0.000102806 5.265823e-05
7074.05 0.0002565126 0.0002011881 0.0002167009 0.0002165415 0.0001508564 0.0001752173 0.0001654576 0.0001230029 0.0001384008 0.0001281672 0.0001000618 0.0001027845 5.268236e-05
7074.95 0.000256406 0.000201153 0.0002166508 0.0002164762 0.0001508428 0.0001752723 0.0001654686 0.0001230047 0.0001384239 0.000128206 0.0001000776 0.0001028354 5.272119e-05
7075.85 0.0002564123 0.0002011569 0.0002170177 0.0002167593 0.0001508553 0.0001753903 0.0001656736 0.0001230325 0.0001386116 0.0001283877 0.0001001193 0.0001029827 5.2813e-05
7076.751 0.0002560466 0.0002007709 0.0002167811 0.0002167359 0.0001505743 0.0001752299 0.0001654461 0.0001228069 0.0001385339 0.0001282995 9.994713e-05 0.0001029063 5.279575e-05
7077.651 0.0002553959 0.0002002019 0.000215784 0.0002154442 0.0001501691 0.0001746169 0.0001649135 0.0001224788 0.0001382955 0.0001280644 9.967886e-05 0.0001026852 5.272084e-05
7078.551 0.0002551316 0.0002001074 0.0002152164 0.0002138066 0.0001501314 0.000174049 0.0001646553 0.000122452 0.0001383267 0.0001281044 9.965049e-05 0.0001026418 5.274495e-05
7079.451 0.0002554384 0.0002005314 0.0002154572 0.0002140474 0.000150461 0.0001743112 0.0001649172 0.0001227226 0.0001387177 0.0001285277 9.987157e-05 0.0001028682 5.29011e-05
7080.351 0.0002556342 0.0002007603 0.00021581 0.0002152878 0.0001506267 0.0001747664 0.0001652678 0.0001228516 0.0001390661 0.0001289473 9.997834e-05 0.0001030611 5.304927e-05
7081.252 0.0002557647 0.000201025 0.0002158744 0.0002152732 0.0001508551 0.0001748369 0.0001655118 0.0001230267 0.0001394645 0.0001294127 0.0001001137 0.0001032676 5.321892e-05
7082.152 0.0002562959 0.0002016609 0.0002159992 0.0002146592 0.00015138 0.0001748896 0.0001657864 0.0001234406 0.0001400076 0.0001300216 0.0001004422 0.0001035829 5.343244e-05
7083.052 0.0002562725 0.0002016198 0.0002157967 0.0002143319 0.0001513621 0.0001746682 0.0001655075 0.0001234251 0.0001398063 0.0001298595 0.0001004283 0.0001034505 5.336247e-05
7083.953 0.000254465 0.0001998815 0.0002142528 0.0002128495 0.0001500161 0.0001732042 0.0001637541 0.0001223339 0.0001379108 0.0001279074 9.95445e-05 0.0001022584 5.265364e-05
7084.853 0.0002510623 0.0001966198 0.0002117861 0.0002108092 0.0001474703 0.0001704901 0.0001605558 0.0001202374 0.0001342229 0.0001240469 9.784673e-05 9.995802e-05 5.125742e-05
7085.753 0.0002473034 0.000193034 0.0002092482 0.0002084116 0.0001446784 0.0001673711 0.0001569546 0.000117915 0.0001301626 0.0001197437 9.5964e-05 9.741812e-05 4.970555e-05
7086.654 0.0002455966 0.0001915115 0.0002079709 0.0002071822 0.0001435431 0.0001659529 0.0001553278 0.0001169627 0.0001284837 0.0001178968 9.517706e-05 9.63411e-05 4.905324e-05
7087.554 0.0002462384 0.0001922224 0.0002083415 0.0002081989 0.0001440856 0.0001668291 0.0001563915 0.0001174161 0.0001295413 0.0001189753 9.55404e-05 9.697371e-05 4.944099e-05
7088.454 0.0002466027 0.0001923426 0.0002089782 0.0002094705 0.0001440297 0.0001676819 0.0001576046 0.0001174063 0.0001303997 0.0001198788 9.55831e-05 9.754798e-05 4.976736e-05
7089.354 0.0002460346 0.000191481 0.0002089169 0.0002095379 0.0001432217 0.0001676216 0.000157791 0.000116796 0.0001300901 0.0001195735 9.515358e-05 9.745675e-05 4.967521e-05
7090.254 0.000245628 0.0001911407 0.0002083827 0.000209328 0.0001429616 0.0001675613 0.0001577133 0.0001165967 0.0001297886 0.000119333 9.500382e-05 9.732794e-05 4.96002e-05
7091.155 0.0002451355 0.0001910631 0.0002074069 0.0002085811 0.0001429846 0.0001672693 0.0001570906 0.000116572 0.0001293535 0.0001189916 9.495362e-05 9.704098e-05 4.946731e-05
7092.055 0.0002446358 0.0001909774 0.0002065101 0.0002072151 0.0001430139 0.0001666266 0.0001561474 0.0001165467 0.0001288005 0.0001184914 9.489679e-05 9.666541e-05 4.927794e-05
7092.955 0.0002448762 0.0001912788 0.0002065193 0.0002062433 0.0001433114 0.0001662966 0.0001560296 0.000116787 0.0001289891 0.0001187016 9.507711e-05 9.676407e-05 4.93629e-05
7093.855 0.0002450099 0.0001913163 0.0002067673 0.0002063415 0.0001433478 0.0001663265 0.0001564458 0.0001168477 0.0001293397 0.0001190379 9.51455e-05 9.697297e-05 4.950948e-05
7094.755 0.0002445232 0.0001907962 0.000206597 0.0002070333 0.0001429348 0.0001663509 0.0001566165 0.0001165311 0.0001292466 0.000118935 9.49117e-05 9.688662e-05 4.949115e-05
